ruta_archivo,palabra,persona,nombre_archivo
audios/casa/Nancy_casa_077.wav,casa,Nancy,Nancy_casa_077.wav
audios/casa/Diego_casa_061.wav,casa,Diego,Diego_casa_061.wav
audios/casa/Valeria_casa_053.wav,casa,Valeria,Valeria_casa_053.wav
audios/casa/Miguel_casa_035.wav,casa,Miguel,Miguel_casa_035.wav
audios/casa/Nancy_casa_008.wav,casa,Nancy,Nancy_casa_008.wav
audios/casa/Valeria_casa_008.wav,casa,Valeria,Valeria_casa_008.wav
audios/casa/Valeria_casa_084.wav,casa,Valeria,Valeria_casa_084.wav
audios/casa/Miguel_casa_086.wav,casa,Miguel,Miguel_casa_086.wav
audios/casa/Miguel_casa_074.wav,casa,Miguel,Miguel_casa_074.wav
audios/casa/Miguel_casa_082.wav,casa,Miguel,Miguel_casa_082.wav
audios/casa/Miguel_casa_048.wav,casa,Miguel,Miguel_casa_048.wav
audios/casa/Valeria_casa_064.wav,casa,Valeria,Valeria_casa_064.wav
audios/casa/Diego_casa_023.wav,casa,Diego,Diego_casa_023.wav
audios/casa/Nancy_casa_085.wav,casa,Nancy,Nancy_casa_085.wav
audios/casa/Diego_casa_071.wav,casa,Diego,Diego_casa_071.wav
audios/casa/Miguel_casa_047.wav,casa,Miguel,Miguel_casa_047.wav
audios/casa/Nancy_casa_073.wav,casa,Nancy,Nancy_casa_073.wav
audios/casa/Diego_casa_073.wav,casa,Diego,Diego_casa_073.wav
audios/casa/Diego_casa_051.wav,casa,Diego,Diego_casa_051.wav
audios/casa/Miguel_casa_056.wav,casa,Miguel,Miguel_casa_056.wav
audios/casa/Valeria_casa_051.wav,casa,Valeria,Valeria_casa_051.wav
audios/casa/Miguel_casa_025.wav,casa,Miguel,Miguel_casa_025.wav
audios/casa/Valeria_casa_092.wav,casa,Valeria,Valeria_casa_092.wav
audios/casa/Diego_casa_009.wav,casa,Diego,Diego_casa_009.wav
audios/casa/Nancy_casa_094.wav,casa,Nancy,Nancy_casa_094.wav
audios/casa/Nancy_casa_017.wav,casa,Nancy,Nancy_casa_017.wav
audios/casa/Miguel_casa_023.wav,casa,Miguel,Miguel_casa_023.wav
audios/casa/Diego_casa_091.wav,casa,Diego,Diego_casa_091.wav
audios/casa/Miguel_casa_012.wav,casa,Miguel,Miguel_casa_012.wav
audios/casa/Diego_casa_062.wav,casa,Diego,Diego_casa_062.wav
audios/casa/Diego_casa_032.wav,casa,Diego,Diego_casa_032.wav
audios/casa/Valeria_casa_015.wav,casa,Valeria,Valeria_casa_015.wav
audios/casa/Valeria_casa_079.wav,casa,Valeria,Valeria_casa_079.wav
audios/casa/Nancy_casa_055.wav,casa,Nancy,Nancy_casa_055.wav
audios/casa/Valeria_casa_048.wav,casa,Valeria,Valeria_casa_048.wav
audios/casa/Diego_casa_048.wav,casa,Diego,Diego_casa_048.wav
audios/casa/Diego_casa_014.wav,casa,Diego,Diego_casa_014.wav
audios/casa/Valeria_casa_058.wav,casa,Valeria,Valeria_casa_058.wav
audios/casa/Miguel_casa_052.wav,casa,Miguel,Miguel_casa_052.wav
audios/casa/Diego_casa_035.wav,casa,Diego,Diego_casa_035.wav
audios/casa/Valeria_casa_069.wav,casa,Valeria,Valeria_casa_069.wav
audios/casa/Diego_casa_086.wav,casa,Diego,Diego_casa_086.wav
audios/casa/Diego_casa_045.wav,casa,Diego,Diego_casa_045.wav
audios/casa/Miguel_casa_085.wav,casa,Miguel,Miguel_casa_085.wav
audios/casa/Valeria_casa_068.wav,casa,Valeria,Valeria_casa_068.wav
audios/casa/Miguel_casa_090.wav,casa,Miguel,Miguel_casa_090.wav
audios/casa/Nancy_casa_020.wav,casa,Nancy,Nancy_casa_020.wav
audios/casa/Miguel_casa_100.wav,casa,Miguel,Miguel_casa_100.wav
audios/casa/Miguel_casa_040.wav,casa,Miguel,Miguel_casa_040.wav
audios/casa/Valeria_casa_063.wav,casa,Valeria,Valeria_casa_063.wav
audios/casa/Valeria_casa_045.wav,casa,Valeria,Valeria_casa_045.wav
audios/casa/Miguel_casa_068.wav,casa,Miguel,Miguel_casa_068.wav
audios/casa/Diego_casa_078.wav,casa,Diego,Diego_casa_078.wav
audios/casa/Miguel_casa_026.wav,casa,Miguel,Miguel_casa_026.wav
audios/casa/Diego_casa_049.wav,casa,Diego,Diego_casa_049.wav
audios/casa/Diego_casa_043.wav,casa,Diego,Diego_casa_043.wav
audios/casa/Diego_casa_016.wav,casa,Diego,Diego_casa_016.wav
audios/casa/Diego_casa_042.wav,casa,Diego,Diego_casa_042.wav
audios/casa/Valeria_casa_049.wav,casa,Valeria,Valeria_casa_049.wav
audios/casa/Valeria_casa_066.wav,casa,Valeria,Valeria_casa_066.wav
audios/casa/Nancy_casa_074.wav,casa,Nancy,Nancy_casa_074.wav
audios/casa/Valeria_casa_080.wav,casa,Valeria,Valeria_casa_080.wav
audios/casa/Nancy_casa_019.wav,casa,Nancy,Nancy_casa_019.wav
audios/casa/Miguel_casa_072.wav,casa,Miguel,Miguel_casa_072.wav
audios/casa/Nancy_casa_048.wav,casa,Nancy,Nancy_casa_048.wav
audios/casa/Valeria_casa_030.wav,casa,Valeria,Valeria_casa_030.wav
audios/casa/Diego_casa_044.wav,casa,Diego,Diego_casa_044.wav
audios/casa/Miguel_casa_049.wav,casa,Miguel,Miguel_casa_049.wav
audios/casa/Diego_casa_008.wav,casa,Diego,Diego_casa_008.wav
audios/casa/Miguel_casa_084.wav,casa,Miguel,Miguel_casa_084.wav
audios/casa/Valeria_casa_001.wav,casa,Valeria,Valeria_casa_001.wav
audios/casa/Valeria_casa_076.wav,casa,Valeria,Valeria_casa_076.wav
audios/casa/Miguel_casa_078.wav,casa,Miguel,Miguel_casa_078.wav
audios/casa/Nancy_casa_041.wav,casa,Nancy,Nancy_casa_041.wav
audios/casa/Nancy_casa_037.wav,casa,Nancy,Nancy_casa_037.wav
audios/casa/Valeria_casa_042.wav,casa,Valeria,Valeria_casa_042.wav
audios/casa/Diego_casa_067.wav,casa,Diego,Diego_casa_067.wav
audios/casa/Valeria_casa_086.wav,casa,Valeria,Valeria_casa_086.wav
audios/casa/Diego_casa_024.wav,casa,Diego,Diego_casa_024.wav
audios/casa/Miguel_casa_017.wav,casa,Miguel,Miguel_casa_017.wav
audios/casa/Miguel_casa_032.wav,casa,Miguel,Miguel_casa_032.wav
audios/casa/Nancy_casa_089.wav,casa,Nancy,Nancy_casa_089.wav
audios/casa/Nancy_casa_088.wav,casa,Nancy,Nancy_casa_088.wav
audios/casa/Nancy_casa_050.wav,casa,Nancy,Nancy_casa_050.wav
audios/casa/Nancy_casa_001.wav,casa,Nancy,Nancy_casa_001.wav
audios/casa/Miguel_casa_002.wav,casa,Miguel,Miguel_casa_002.wav
audios/casa/Miguel_casa_098.wav,casa,Miguel,Miguel_casa_098.wav
audios/casa/Nancy_casa_002.wav,casa,Nancy,Nancy_casa_002.wav
audios/casa/Diego_casa_076.wav,casa,Diego,Diego_casa_076.wav
audios/casa/Diego_casa_046.wav,casa,Diego,Diego_casa_046.wav
audios/casa/Diego_casa_054.wav,casa,Diego,Diego_casa_054.wav
audios/casa/Diego_casa_013.wav,casa,Diego,Diego_casa_013.wav
audios/casa/Diego_casa_060.wav,casa,Diego,Diego_casa_060.wav
audios/casa/Miguel_casa_044.wav,casa,Miguel,Miguel_casa_044.wav
audios/casa/Diego_casa_065.wav,casa,Diego,Diego_casa_065.wav
audios/casa/Valeria_casa_022.wav,casa,Valeria,Valeria_casa_022.wav
audios/casa/Diego_casa_050.wav,casa,Diego,Diego_casa_050.wav
audios/casa/Diego_casa_007.wav,casa,Diego,Diego_casa_007.wav
audios/casa/Miguel_casa_018.wav,casa,Miguel,Miguel_casa_018.wav
audios/casa/Nancy_casa_063.wav,casa,Nancy,Nancy_casa_063.wav
audios/casa/Nancy_casa_056.wav,casa,Nancy,Nancy_casa_056.wav
audios/casa/Nancy_casa_026.wav,casa,Nancy,Nancy_casa_026.wav
audios/casa/Valeria_casa_083.wav,casa,Valeria,Valeria_casa_083.wav
audios/casa/Miguel_casa_080.wav,casa,Miguel,Miguel_casa_080.wav
audios/casa/Nancy_casa_005.wav,casa,Nancy,Nancy_casa_005.wav
audios/casa/Valeria_casa_032.wav,casa,Valeria,Valeria_casa_032.wav
audios/casa/Miguel_casa_055.wav,casa,Miguel,Miguel_casa_055.wav
audios/casa/Diego_casa_029.wav,casa,Diego,Diego_casa_029.wav
audios/casa/Miguel_casa_092.wav,casa,Miguel,Miguel_casa_092.wav
audios/casa/Diego_casa_064.wav,casa,Diego,Diego_casa_064.wav
audios/casa/Diego_casa_021.wav,casa,Diego,Diego_casa_021.wav
audios/casa/Valeria_casa_060.wav,casa,Valeria,Valeria_casa_060.wav
audios/casa/Diego_casa_017.wav,casa,Diego,Diego_casa_017.wav
audios/casa/Miguel_casa_024.wav,casa,Miguel,Miguel_casa_024.wav
audios/casa/Diego_casa_027.wav,casa,Diego,Diego_casa_027.wav
audios/casa/Nancy_casa_057.wav,casa,Nancy,Nancy_casa_057.wav
audios/casa/Nancy_casa_004.wav,casa,Nancy,Nancy_casa_004.wav
audios/casa/Diego_casa_052.wav,casa,Diego,Diego_casa_052.wav
audios/casa/Diego_casa_063.wav,casa,Diego,Diego_casa_063.wav
audios/casa/Miguel_casa_087.wav,casa,Miguel,Miguel_casa_087.wav
audios/casa/Nancy_casa_093.wav,casa,Nancy,Nancy_casa_093.wav
audios/casa/Miguel_casa_038.wav,casa,Miguel,Miguel_casa_038.wav
audios/casa/Diego_casa_096.wav,casa,Diego,Diego_casa_096.wav
audios/casa/Nancy_casa_066.wav,casa,Nancy,Nancy_casa_066.wav
audios/casa/Diego_casa_085.wav,casa,Diego,Diego_casa_085.wav
audios/casa/Diego_casa_087.wav,casa,Diego,Diego_casa_087.wav
audios/casa/Nancy_casa_021.wav,casa,Nancy,Nancy_casa_021.wav
audios/casa/Valeria_casa_057.wav,casa,Valeria,Valeria_casa_057.wav
audios/casa/Valeria_casa_046.wav,casa,Valeria,Valeria_casa_046.wav
audios/casa/Diego_casa_034.wav,casa,Diego,Diego_casa_034.wav
audios/casa/Valeria_casa_059.wav,casa,Valeria,Valeria_casa_059.wav
audios/casa/Diego_casa_031.wav,casa,Diego,Diego_casa_031.wav
audios/casa/Nancy_casa_069.wav,casa,Nancy,Nancy_casa_069.wav
audios/casa/Valeria_casa_023.wav,casa,Valeria,Valeria_casa_023.wav
audios/casa/Nancy_casa_016.wav,casa,Nancy,Nancy_casa_016.wav
audios/casa/Diego_casa_068.wav,casa,Diego,Diego_casa_068.wav
audios/casa/Miguel_casa_007.wav,casa,Miguel,Miguel_casa_007.wav
audios/casa/Miguel_casa_037.wav,casa,Miguel,Miguel_casa_037.wav
audios/casa/Nancy_casa_070.wav,casa,Nancy,Nancy_casa_070.wav
audios/casa/Valeria_casa_033.wav,casa,Valeria,Valeria_casa_033.wav
audios/casa/Diego_casa_100.wav,casa,Diego,Diego_casa_100.wav
audios/casa/Diego_casa_083.wav,casa,Diego,Diego_casa_083.wav
audios/casa/Diego_casa_020.wav,casa,Diego,Diego_casa_020.wav
audios/casa/Nancy_casa_039.wav,casa,Nancy,Nancy_casa_039.wav
audios/casa/Nancy_casa_031.wav,casa,Nancy,Nancy_casa_031.wav
audios/casa/Valeria_casa_017.wav,casa,Valeria,Valeria_casa_017.wav
audios/casa/Nancy_casa_097.wav,casa,Nancy,Nancy_casa_097.wav
audios/casa/Diego_casa_004.wav,casa,Diego,Diego_casa_004.wav
audios/casa/Nancy_casa_010.wav,casa,Nancy,Nancy_casa_010.wav
audios/casa/Miguel_casa_008.wav,casa,Miguel,Miguel_casa_008.wav
audios/casa/Valeria_casa_050.wav,casa,Valeria,Valeria_casa_050.wav
audios/casa/Diego_casa_092.wav,casa,Diego,Diego_casa_092.wav
audios/casa/Miguel_casa_054.wav,casa,Miguel,Miguel_casa_054.wav
audios/casa/Nancy_casa_059.wav,casa,Nancy,Nancy_casa_059.wav
audios/casa/Valeria_casa_072.wav,casa,Valeria,Valeria_casa_072.wav
audios/casa/Nancy_casa_014.wav,casa,Nancy,Nancy_casa_014.wav
audios/casa/Nancy_casa_099.wav,casa,Nancy,Nancy_casa_099.wav
audios/casa/Miguel_casa_094.wav,casa,Miguel,Miguel_casa_094.wav
audios/casa/Valeria_casa_021.wav,casa,Valeria,Valeria_casa_021.wav
audios/casa/Nancy_casa_009.wav,casa,Nancy,Nancy_casa_009.wav
audios/casa/Valeria_casa_029.wav,casa,Valeria,Valeria_casa_029.wav
audios/casa/Nancy_casa_011.wav,casa,Nancy,Nancy_casa_011.wav
audios/casa/Diego_casa_005.wav,casa,Diego,Diego_casa_005.wav
audios/casa/Valeria_casa_073.wav,casa,Valeria,Valeria_casa_073.wav
audios/casa/Valeria_casa_065.wav,casa,Valeria,Valeria_casa_065.wav
audios/casa/Nancy_casa_078.wav,casa,Nancy,Nancy_casa_078.wav
audios/casa/Valeria_casa_097.wav,casa,Valeria,Valeria_casa_097.wav
audios/casa/Diego_casa_097.wav,casa,Diego,Diego_casa_097.wav
audios/casa/Miguel_casa_099.wav,casa,Miguel,Miguel_casa_099.wav
audios/casa/Miguel_casa_057.wav,casa,Miguel,Miguel_casa_057.wav
audios/casa/Nancy_casa_051.wav,casa,Nancy,Nancy_casa_051.wav
audios/casa/Miguel_casa_001.wav,casa,Miguel,Miguel_casa_001.wav
audios/casa/Nancy_casa_044.wav,casa,Nancy,Nancy_casa_044.wav
audios/casa/Miguel_casa_064.wav,casa,Miguel,Miguel_casa_064.wav
audios/casa/Valeria_casa_028.wav,casa,Valeria,Valeria_casa_028.wav
audios/casa/Valeria_casa_062.wav,casa,Valeria,Valeria_casa_062.wav
audios/casa/Miguel_casa_089.wav,casa,Miguel,Miguel_casa_089.wav
audios/casa/Valeria_casa_099.wav,casa,Valeria,Valeria_casa_099.wav
audios/casa/Nancy_casa_091.wav,casa,Nancy,Nancy_casa_091.wav
audios/casa/Nancy_casa_065.wav,casa,Nancy,Nancy_casa_065.wav
audios/casa/Valeria_casa_011.wav,casa,Valeria,Valeria_casa_011.wav
audios/casa/Diego_casa_094.wav,casa,Diego,Diego_casa_094.wav
audios/casa/Valeria_casa_082.wav,casa,Valeria,Valeria_casa_082.wav
audios/casa/Miguel_casa_005.wav,casa,Miguel,Miguel_casa_005.wav
audios/casa/Miguel_casa_011.wav,casa,Miguel,Miguel_casa_011.wav
audios/casa/Nancy_casa_067.wav,casa,Nancy,Nancy_casa_067.wav
audios/casa/Valeria_casa_061.wav,casa,Valeria,Valeria_casa_061.wav
audios/casa/Valeria_casa_054.wav,casa,Valeria,Valeria_casa_054.wav
audios/casa/Valeria_casa_012.wav,casa,Valeria,Valeria_casa_012.wav
audios/casa/Miguel_casa_022.wav,casa,Miguel,Miguel_casa_022.wav
audios/casa/Diego_casa_058.wav,casa,Diego,Diego_casa_058.wav
audios/casa/Nancy_casa_038.wav,casa,Nancy,Nancy_casa_038.wav
audios/casa/Diego_casa_041.wav,casa,Diego,Diego_casa_041.wav
audios/casa/Valeria_casa_067.wav,casa,Valeria,Valeria_casa_067.wav
audios/casa/Valeria_casa_075.wav,casa,Valeria,Valeria_casa_075.wav
audios/casa/Valeria_casa_031.wav,casa,Valeria,Valeria_casa_031.wav
audios/casa/Nancy_casa_046.wav,casa,Nancy,Nancy_casa_046.wav
audios/casa/Nancy_casa_076.wav,casa,Nancy,Nancy_casa_076.wav
audios/casa/Nancy_casa_079.wav,casa,Nancy,Nancy_casa_079.wav
audios/casa/Valeria_casa_077.wav,casa,Valeria,Valeria_casa_077.wav
audios/casa/Miguel_casa_061.wav,casa,Miguel,Miguel_casa_061.wav
audios/casa/Miguel_casa_042.wav,casa,Miguel,Miguel_casa_042.wav
audios/casa/Miguel_casa_039.wav,casa,Miguel,Miguel_casa_039.wav
audios/casa/Valeria_casa_071.wav,casa,Valeria,Valeria_casa_071.wav
audios/casa/Valeria_casa_019.wav,casa,Valeria,Valeria_casa_019.wav
audios/casa/Diego_casa_079.wav,casa,Diego,Diego_casa_079.wav
audios/casa/Valeria_casa_078.wav,casa,Valeria,Valeria_casa_078.wav
audios/casa/Diego_casa_039.wav,casa,Diego,Diego_casa_039.wav
audios/casa/Nancy_casa_015.wav,casa,Nancy,Nancy_casa_015.wav
audios/casa/Diego_casa_089.wav,casa,Diego,Diego_casa_089.wav
audios/casa/Miguel_casa_058.wav,casa,Miguel,Miguel_casa_058.wav
audios/casa/Nancy_casa_083.wav,casa,Nancy,Nancy_casa_083.wav
audios/casa/Valeria_casa_089.wav,casa,Valeria,Valeria_casa_089.wav
audios/casa/Miguel_casa_059.wav,casa,Miguel,Miguel_casa_059.wav
audios/casa/Nancy_casa_090.wav,casa,Nancy,Nancy_casa_090.wav
audios/casa/Diego_casa_081.wav,casa,Diego,Diego_casa_081.wav
audios/casa/Nancy_casa_042.wav,casa,Nancy,Nancy_casa_042.wav
audios/casa/Miguel_casa_050.wav,casa,Miguel,Miguel_casa_050.wav
audios/casa/Valeria_casa_055.wav,casa,Valeria,Valeria_casa_055.wav
audios/casa/Diego_casa_002.wav,casa,Diego,Diego_casa_002.wav
audios/casa/Miguel_casa_071.wav,casa,Miguel,Miguel_casa_071.wav
audios/casa/Valeria_casa_043.wav,casa,Valeria,Valeria_casa_043.wav
audios/casa/Miguel_casa_014.wav,casa,Miguel,Miguel_casa_014.wav
audios/casa/Diego_casa_011.wav,casa,Diego,Diego_casa_011.wav
audios/casa/Valeria_casa_034.wav,casa,Valeria,Valeria_casa_034.wav
audios/casa/Miguel_casa_045.wav,casa,Miguel,Miguel_casa_045.wav
audios/casa/Diego_casa_057.wav,casa,Diego,Diego_casa_057.wav
audios/casa/Miguel_casa_006.wav,casa,Miguel,Miguel_casa_006.wav
audios/casa/Miguel_casa_004.wav,casa,Miguel,Miguel_casa_004.wav
audios/casa/Miguel_casa_083.wav,casa,Miguel,Miguel_casa_083.wav
audios/casa/Diego_casa_015.wav,casa,Diego,Diego_casa_015.wav
audios/casa/Diego_casa_019.wav,casa,Diego,Diego_casa_019.wav
audios/casa/Valeria_casa_013.wav,casa,Valeria,Valeria_casa_013.wav
audios/casa/Nancy_casa_013.wav,casa,Nancy,Nancy_casa_013.wav
audios/casa/Miguel_casa_066.wav,casa,Miguel,Miguel_casa_066.wav
audios/casa/Valeria_casa_003.wav,casa,Valeria,Valeria_casa_003.wav
audios/casa/Valeria_casa_016.wav,casa,Valeria,Valeria_casa_016.wav
audios/casa/Miguel_casa_077.wav,casa,Miguel,Miguel_casa_077.wav
audios/casa/Valeria_casa_002.wav,casa,Valeria,Valeria_casa_002.wav
audios/casa/Valeria_casa_035.wav,casa,Valeria,Valeria_casa_035.wav
audios/casa/Valeria_casa_100.wav,casa,Valeria,Valeria_casa_100.wav
audios/casa/Diego_casa_055.wav,casa,Diego,Diego_casa_055.wav
audios/casa/Valeria_casa_041.wav,casa,Valeria,Valeria_casa_041.wav
audios/casa/Valeria_casa_088.wav,casa,Valeria,Valeria_casa_088.wav
audios/casa/Nancy_casa_036.wav,casa,Nancy,Nancy_casa_036.wav
audios/casa/Diego_casa_030.wav,casa,Diego,Diego_casa_030.wav
audios/casa/Diego_casa_090.wav,casa,Diego,Diego_casa_090.wav
audios/casa/Miguel_casa_081.wav,casa,Miguel,Miguel_casa_081.wav
audios/casa/Miguel_casa_036.wav,casa,Miguel,Miguel_casa_036.wav
audios/casa/Miguel_casa_019.wav,casa,Miguel,Miguel_casa_019.wav
audios/casa/Valeria_casa_044.wav,casa,Valeria,Valeria_casa_044.wav
audios/casa/Nancy_casa_047.wav,casa,Nancy,Nancy_casa_047.wav
audios/casa/Valeria_casa_095.wav,casa,Valeria,Valeria_casa_095.wav
audios/casa/Valeria_casa_085.wav,casa,Valeria,Valeria_casa_085.wav
audios/casa/Diego_casa_003.wav,casa,Diego,Diego_casa_003.wav
audios/casa/Valeria_casa_006.wav,casa,Valeria,Valeria_casa_006.wav
audios/casa/Nancy_casa_007.wav,casa,Nancy,Nancy_casa_007.wav
audios/casa/Nancy_casa_025.wav,casa,Nancy,Nancy_casa_025.wav
audios/casa/Diego_casa_069.wav,casa,Diego,Diego_casa_069.wav
audios/casa/Diego_casa_026.wav,casa,Diego,Diego_casa_026.wav
audios/casa/Miguel_casa_034.wav,casa,Miguel,Miguel_casa_034.wav
audios/casa/Miguel_casa_021.wav,casa,Miguel,Miguel_casa_021.wav
audios/casa/Miguel_casa_096.wav,casa,Miguel,Miguel_casa_096.wav
audios/casa/Valeria_casa_027.wav,casa,Valeria,Valeria_casa_027.wav
